group,time,watertype,wetlands,rice,corn,other,incentives,br_fall,br_spring,whep_fall,whep_vardd
2015-16,249,accessible,13807.45880400446,49160.23120509342,3884.1423411898,7206.912794099935,6299.720605627225,0,2830.1344156355476,0,3469.5861899916777
2015-16,250,accessible,14133.925497407818,48185.00005934727,3818.397776693415,7225.096958795711,6311.7836093204305,0,2830.1344156355476,0,3481.649193684883
2015-16,251,accessible,14440.351422070247,47213.17863876766,3755.8705351272324,7243.325756195033,2830.1344156355476,0,2830.1344156355476,0,0
2015-16,252,accessible,14726.11384847097,46250.059915812235,3696.5061783661126,7261.599289539454,2830.1344156355476,0,2830.1344156355476,0,0
2015-16,253,accessible,14990.644194111886,45300.57210182511,3640.2460848917035,7279.917662277501,2830.1344156355476,0,2830.1344156355476,0,0
2015-16,254,accessible,15233.442293111984,44369.28591253819,3587.021266635827,7298.280978064831,2830.1344156355476,0,2830.1344156355476,0,0
2015-16,255,accessible,15454.067774472114,43460.40198597977,3536.763299175875,7316.689340764482,2830.1344156355476,0,2830.1344156355476,0,0
2015-16,256,accessible,15652.142875521471,42577.7540021229,3489.4045567047724,7335.14285444725,2830.1344156355476,0,2830.1344156355476,0,0
2015-16,257,accessible,15827.36830365413,41724.81529540775,3444.8686696025156,7353.641623391807,2830.1344156355476,0,2830.1344156355476,0,0
2015-16,258,accessible,15979.519382754212,40904.72412476155,3403.0777388445317,7372.185752084991,2332.327061212529,0,2332.327061212529,0,0
2015-16,259,accessible,16108.457822089496,40120.26746347406,3363.9434084463364,7390.775345222034,2332.327061212529,0,2332.327061212529,0,0
2015-16,260,accessible,16214.134533443663,39373.90341412016,3327.367684570751,7409.410507706883,2332.327061212529,0,2332.327061212529,0,0
2015-16,261,accessible,16296.581552491587,38667.84855002317,3293.255401328925,7428.091344652345,2332.327061212529,0,2332.327061212529,0,0
2015-16,262,accessible,16355.912022101025,38004.09983778179,3261.514329645012,7446.817961380404,2332.327061212529,0,2332.327061212529,0,0
2015-16,263,accessible,16392.324729293578,37384.398756706454,3232.047024222816,7465.590463422448,2332.327061212529,0,2332.327061212529,0,0
2015-16,264,accessible,16406.101040569705,36810.33732199291,3204.7588162510515,7484.408956519459,2332.327061212529,0,2332.327061212529,0,0
2015-16,265,accessible,16397.602768042198,36283.38262144679,3179.557954912947,7503.273546622337,2332.327061212529,0,2332.327061212529,0,0
2015-16,266,accessible,16367.26850052624,35804.78414125496,3156.346689601834,7522.184339892098,2332.327061212529,0,2332.327061212529,0,0
2015-16,267,accessible,16265.24128921592,35375.56928313838,3135.0198579559183,7541.141442700142,2332.327061212529,0,2332.327061212529,0,0
2015-16,268,accessible,16145.088337012612,34996.604864705514,3115.4675191085466,7560.144961628469,2332.327061212529,0,2332.327061212529,0,0
2015-16,269,accessible,16007.469081028943,34668.73019446146,3097.5808429223744,7579.195003469909,2332.327061212529,0,2332.327061212529,0,0
2015-16,270,accessible,15853.089413004911,34392.70139251876,3081.2491364693574,7598.291675228383,2332.327061212529,0,2332.327061212529,0,0
2015-16,271,accessible,15682.7052021102,34169.338716983686,3066.364005170933,7617.435084119183,2332.327061212529,0,2332.327061212529,0,0
2015-16,272,accessible,15497.116201548959,33999.544455698,3052.8195442581423,7636.625337569079,2332.327061212529,0,2332.327061212529,0,0
2015-16,273,accessible,15297.148193551258,33884.19111721555,3040.509262897982,7655.862543216732,633.8564292985249,0,633.8564292985249,0,0
2015-16,274,accessible,15083.654966050644,33824.231880425665,3029.327986901162,7675.146808912801,633.8564292985249,0,633.8564292985249,0,0
2015-16,275,accessible,14857.495973592666,33863.17679596749,3019.170611837627,7694.478242720188,633.8564292985249,0,633.8564292985249,0,0
2015-16,276,accessible,14619.529134982873,33904.885485374885,3009.932417051195,7713.856952914363,633.8564292985249,0,633.8564292985249,0,0
2015-16,277,accessible,14333.336379295664,34004.21546164907,3001.510239104079,7733.283047983488,633.8564292985249,0,633.8564292985249,0,0
2015-16,278,accessible,14039.617038060916,34161.87375680537,2993.802794595222,7752.756636628753,633.8564292985249,0,633.8564292985249,0,0
2015-16,279,accessible,13739.190074065373,34378.502092603376,2986.7112469651074,7772.277827764496,633.8564292985249,0,633.8564292985249,0,0
2015-16,280,accessible,13432.867172624286,34654.8080912127,2980.138209728294,7791.846730518531,633.8564292985249,0,633.8564292985249,0,0
2015-16,281,accessible,13121.448128476428,34991.52949656398,2973.9881088676084,7811.463454232365,633.8564292985249,0,633.8564292985249,0,0
2015-16,282,accessible,12774.547230959248,35389.167299203924,2968.1703622060068,7831.128108461331,633.8564292985249,0,633.8564292985249,0,0
2015-16,283,accessible,12426.351426632646,35847.86047742643,2962.600818995498,7850.840802974979,633.8564292985249,0,633.8564292985249,0,0
2015-16,284,accessible,12077.445711553084,36367.35007211539,2957.2013000168413,7870.601647757149,633.8564292985249,0,633.8564292985249,0,0
2015-16,285,accessible,11728.381595886405,36947.03704076277,2951.8966329242403,7890.410753006333,633.8564292985249,0,633.8564292985249,0,0
2015-16,286,accessible,11379.66109941589,37585.74363832308,2946.6175964658005,7910.268229135781,633.856429298525,0,633.856429298525,0,0
2015-16,287,accessible,11031.758585142685,38281.725746027645,2941.2967804302193,7930.174186773806,13.086302018979787,0,13.086302018979787,0,0
2015-16,288,accessible,10685.120152241003,39032.50469089259,2935.8688874724903,7950.128736763963,13.086302018979787,0,13.086302018979787,0,0
2015-16,289,accessible,10340.141720431084,39834.511627104104,2930.275734657699,7970.131990165341,13.086302018979787,0,13.086302018979787,0,0
2015-16,290,accessible,9997.184178256946,40682.981021697946,2924.4630332854745,7990.184058252685,13.086302018979787,0,13.086302018979787,0,0
2015-16,291,accessible,9656.553607781298,41571.56899193938,2918.3859746745247,8010.285052516728,13.086302018979787,0,13.086302018979787,0,0
2015-16,292,accessible,9298.072358350106,42492.12059233602,2912.009324291622,8030.435084664304,13.086302018979787,0,13.086302018979787,0,0
2015-16,293,accessible,8944.282674315114,43434.661683040606,2905.3000578611986,8050.6342666186965,13.086302018979787,0,13.086302018979787,0,0
2015-16,294,accessible,8595.319358892313,44387.258196870884,2898.2274283934785,8070.882710519704,13.086302018979787,0,13.086302018979787,0,0
2015-16,295,accessible,8251.278200626608,45335.82433106552,2890.768627280892,8091.180528723983,13.086302018979787,0,13.086302018979787,0,0
2015-16,296,accessible,7912.235335035619,46264.314455628286,2882.903097314139,8111.5278338052185,13.086302018979787,0,13.086302018979787,0,0
2015-16,297,accessible,7578.249077207186,47154.95914599008,2874.6124547226896,8131.924738554342,13.086302018979787,0,13.086302018979787,0,0
2015-16,298,accessible,7249.342044801098,47988.57075977804,2865.8875707214506,8152.371355979752,13.086302018979787,0,13.086302018979787,0,0
2015-16,299,accessible,6925.500341134279,48745.190271606094,2856.7299478222403,8172.867799307527,13.086302018979787,0,13.086302018979787,0,0
2015-16,300,accessible,6606.681824817714,49405.02187221153,2847.1495902089946,8193.414181981621,13.086302018979787,0,13.086302018979787,0,0
2015-16,301,accessible,6292.831323532659,49949.60799440516,2837.1596996086564,8214.010617664111,13.086302018979787,0,13.086302018979787,0,0
2015-16,302,accessible,5983.875980348252,50363.010131572526,2826.7793318989507,8234.657220235387,13.086302018979787,0,13.086302018979787,0,0
2015-16,303,accessible,5679.736542556736,50633.04662223137,2816.0289447521004,8255.354103794392,13.086302018979787,0,13.086302018979787,0,0
2015-16,304,accessible,5380.329294096321,50752.35504594634,2804.929986128942,8276.101382658797,0,0,0,0,0
2015-16,305,accessible,5085.5606763081505,50719.152013020816,2793.5080685642274,8296.89917136521,0,0,0,0,0
2015-16,306,accessible,4795.333218642903,50537.58670965189,2781.7904358366814,8317.747584669401,0,0,0,0,0
2015-16,307,accessible,4500.930613318473,50217.67107465323,2769.807761648059,8338.646737546516,0,0,0,0,0
2015-16,308,accessible,4212.124375735636,49774.69817394342,2757.593573419254,8359.596745191246,0,0,0,0,0
2015-16,309,accessible,3928.759494229086,49228.18363317704,2745.181580323517,8380.597723018094,0,0,0,0,0
2015-16,310,accessible,3650.6852509807422,48600.641083483795,2732.6051200240454,8401.64978666149,0,0,0,0,0
2015-16,311,accessible,3377.757006478765,47916.33545620285,2719.8973937903365,8422.753051976119,0,0,0,0,0
2015-16,312,accessible,3107.029123747481,47199.86837998328,2707.0911861334266,8443.907635036994,0,0,0,0,0
2015-16,313,accessible,2841.727811435614,46475.0633387485,2694.2182928587117,8465.113652139717,0,0,0,0,0
2015-16,314,accessible,2581.710965612427,45764.26599468207,2681.3074520855216,8486.371219800683,0,0,0,0,0
2015-16,315,accessible,2326.8537403159967,45087.765057163204,2668.3829730726748,8507.680454757286,0,0,0,0,0
2015-16,316,accessible,2077.046775823484,44463.370774971474,2655.4647118841544,8529.041473968067,0,0,0,0,0
2015-16,317,accessible,1830.2074788895638,43906.12275912234,2642.5701125463693,8550.454394612996,0,0,0,0,0
2015-16,318,accessible,1588.881684998336,43428.48021270552,2629.7114283259143,8571.919334093556,0,0,0,0,0
2015-16,319,accessible,1352.9616382866734,43040.47453018216,2616.899479637564,8593.436410033017,0,0,0,0,0
2016-17,1,accessible,39.30822234254716,0,0,0,2.271807531211428,0,0,2.271807531211428,0
2016-17,2,accessible,43.15587651644274,0,0,0,4.543615062422856,0,0,4.543615062422856,0
2016-17,3,accessible,47.272183622288495,0,0,0,6.815422593634286,0,0,6.815422593634286,0
2016-17,4,accessible,51.67343942912467,0,0,0,9.087230124845712,0,0,9.087230124845712,0
2016-17,5,accessible,56.37681212348996,0,0,0,11.359037656057142,0,0,11.359037656057142,0
2016-17,6,accessible,61.40038286871566,0,0,0,13.630845187268571,0,0,13.630845187268571,0
2016-17,7,accessible,66.76313909165128,0,0,0,15.902652718479997,0,0,15.902652718479997,0
2016-17,8,accessible,72.48504197523769,0,0,0,18.174460249691425,0,0,18.174460249691425,0
2016-17,9,accessible,78.58706869592753,0,0,0,20.446267780902854,0,0,20.446267780902854,0
2016-17,10,accessible,85.0912045153057,0,0,0,22.718075312114284,0,0,22.718075312114284,0
2016-17,11,accessible,92.020469541921,0,0,0,24.989882843325713,0,0,24.989882843325713,0
2016-17,12,accessible,100.04027053044456,0,0,0,27.261690374537142,0,0,27.261690374537142,0
2016-17,13,accessible,108.59267443058104,0,0,0,29.533497905748572,0,0,29.533497905748572,0
2016-17,14,accessible,117.707943277785,0,0,0,31.805305436959994,0,0,31.805305436959994,0
2016-17,15,accessible,127.41775260950018,0,0,0,34.07711296817142,0,0,34.07711296817142,0
2016-17,16,accessible,137.75524247360647,0,0,0,36.34892049938285,0,0,36.34892049938285,0
2016-17,17,accessible,150.354587627472,0,0,0,38.62072803059428,0,0,38.62072803059428,0
2016-17,18,accessible,163.7962316672142,0,0,0,40.89253556180571,0,0,40.89253556180571,0
2016-17,19,accessible,178.12724513277288,0,0,0,43.16434309301714,0,0,43.16434309301714,0
2016-17,20,accessible,193.39685982420886,0,0,0,45.43615062422857,0,0,45.43615062422857,0
2016-17,21,accessible,209.6565011579354,0,0,0,47.70795815544,0,0,47.70795815544,0
2016-17,22,accessible,226.95986252983622,0,0,0,49.979765686651426,0,0,49.979765686651426,0
2016-17,23,accessible,245.3630637802986,0,0,0,52.251573217862855,0,0,52.251573217862855,0
2016-17,24,accessible,264.9246561404742,0,0,0,54.523380749074285,0,0,54.523380749074285,0
2016-17,25,accessible,285.7057048224557,0,0,0,56.79518828028571,0,0,56.79518828028571,0
2016-17,26,accessible,307.7700677836851,0,0,0,59.066995811497144,0,0,59.066995811497144,0
2016-17,27,accessible,328.7130328323306,0,0,0,61.33880334270856,0,0,61.33880334270856,0
2016-17,28,accessible,350.8591862641777,0,0,0,63.61061087391999,0,0,63.61061087391999,0
2016-17,29,accessible,374.26799922171483,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,30,accessible,399.00165183833724,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,31,accessible,425.12494475076613,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,32,accessible,446.58776189284674,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,33,accessible,469.0504031198819,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,34,accessible,492.5549945676174,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,35,accessible,550.1088764415682,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,36,accessible,601.0750365181307,0,0,0,65.88241840513143,0,0,65.88241840513143,0
2016-17,37,accessible,646.1350512688205,0,0,0,65.88241840513143,0,0,65.88241840513143,0
2016-17,38,accessible,686.9046245177964,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,39,accessible,723.0844291085999,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,40,accessible,754.359713354519,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,41,accessible,780.3995509310153,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,42,accessible,813.9718750442819,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,43,accessible,845.4774128261344,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,44,accessible,874.7586994198914,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,45,accessible,901.6496663101015,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,46,accessible,925.9756464392983,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,47,accessible,961.7105591843228,0,0,0,65.88241840513142,0,0,65.88241840513142,0
2016-17,48,accessible,997.3172516420959,0,0,0,65.88241840513143,0,0,65.88241840513143,0
2016-17,49,accessible,1032.7544936366253,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513142,0
2016-17,50,accessible,1067.9782541022096,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513142,0
2016-17,51,accessible,1102.9414695630176,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513142,0
2016-17,52,accessible,1148.47556345973,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513143,0
2016-17,53,accessible,1195.3477180177135,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513142,0
2016-17,54,accessible,1243.5997363767576,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513142,0
2016-17,55,accessible,1293.274664663006,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513142,0
2016-17,56,accessible,1344.416817533953,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513142,0
2016-17,57,accessible,1402.2318201078979,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513143,0
2016-17,58,accessible,1462.2922491897718,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513142,0
2016-17,59,accessible,1524.6849892831517,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513143,0
2016-17,60,accessible,1589.4997768548892,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513142,0
2016-17,61,accessible,1656.8284933225038,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513143,0
2016-17,62,accessible,1726.7649251006692,0,0,0,427.98327017123484,362.1008517661034,0,65.88241840513142,0
2016-17,63,accessible,1799.4055736878486,396.3123967373614,332.67999260880066,4498.486023185134,427.98327017123484,362.1008517661034,0,65.88241840513143,0
2016-17,64,accessible,1874.8495186191744,400.2801170086706,332.346929885652,4509.952214111723,583.8221497913072,517.9397313861758,0,65.88241840513142,0
2016-17,65,accessible,1953.1971864206553,406.21136507896307,332.3781794599717,4521.44713966842,581.5503422600959,517.9397313861759,0,63.61061087391999,0
2016-17,66,accessible,2034.5512704260857,414.19932381465384,332.7847996650949,4532.970869356461,579.2785347288846,517.9397313861759,0,61.33880334270856,0
2016-17,67,accessible,2119.0165044182404,424.36555032732923,333.5789199909785,4544.523472832256,577.0067271976731,517.9397313861759,0,59.066995811497144,0
2016-17,68,accessible,2206.6978508085717,436.85599606546396,334.77321404345906,4556.105019907847,574.7349196664617,517.9397313861759,0,56.795188280285714,0
2016-17,69,accessible,2297.7017426724224,451.8496038052892,336.3816795042273,4567.71558055111,572.4631121352502,517.9397313861759,0,54.523380749074285,0
2016-17,70,accessible,2392.1357475788323,469.56140087369715,338.41972622047894,4579.355224886156,570.1913046040388,517.9397313861759,0,52.251573217862855,0
2016-17,71,accessible,2490.106102239199,490.2386665491078,340.9035039490679,4591.02402319336,567.9194970728273,517.9397313861759,0,49.979765686651426,0
2016-17,72,accessible,2591.7192953921876,514.1711411695882,343.85085236598485,4602.722045909911,565.6476895416159,517.9397313861759,0,47.70795815544,0
2016-17,73,accessible,2697.081605445962,541.6951094123511,347.28141555988464,4614.449363629948,563.3758820104046,517.9397313861759,0,45.43615062422857,0
2016-17,74,accessible,2806.294986526342,573.1861642362906,351.2154906013036,4626.206047104934,561.1040744791931,517.9397313861759,0,43.16434309301714,0
2016-17,75,accessible,2919.4558949921648,609.0601767889541,355.6740885524949,4637.992167243757,558.8322669479817,517.9397313861759,0,40.89253556180571,0
2016-17,76,accessible,3036.6570655573296,649.7825870860812,360.6800298729128,4649.807795113281,556.5604594167701,517.9397313861758,0,38.62072803059428,0
2016-17,77,accessible,3157.9833546826285,695.8593503859599,366.25691424121715,4661.653001938364,437.48772032393924,401.1387998245564,0,36.34892049938285,0
2016-17,78,accessible,3283.5102960867735,747.8327906523025,372.42914113401497,4673.5278591023425,435.2159127927278,401.1387998245564,0,34.07711296817143,0
2016-17,79,accessible,3413.3074122749244,806.2889125009109,379.2235424027062,4685.432438147193,432.94410526151637,401.1387998245564,0,31.80530543696,0
2016-17,80,accessible,3547.4386824152366,871.8516336588964,386.6695132941478,4697.366810773867,430.67229773030493,401.1387998245564,0,29.533497905748572,0
2016-17,81,accessible,3685.961944021536,945.1616360832314,394.7978398391629,4709.331048842532,428.4004901990935,401.1387998245564,0,27.261690374537128,0
2016-17,82,accessible,3828.928285613011,1026.8712878586407,403.6420982774172,4721.325224372901,426.12868266788206,401.1387998245564,0,24.989882843325713,0
2016-17,83,accessible,3976.3800221690017,1117.6278034703796,413.23881011480563,4733.349409544531,423.8568751366707,401.1387998245564,0,22.718075312114294,0
2016-17,84,accessible,4128.34550316016,1218.0396307866588,423.6261459622387,4745.403676696992,421.58506760545924,401.1387998245564,0,20.446267780902854,0
2016-17,85,accessible,4284.842128559457,1328.661080851015,434.84543405013704,4757.488098330355,419.3132600742478,401.1387998245564,0,18.174460249691435,0
2016-17,86,accessible,4445.875561190831,1449.9683685128698,446.94133462863977,4769.60274710519,417.04145254303637,401.1387998245564,0,15.902652718479994,0
2016-17,87,accessible,4611.434310387327,1582.324230918297,459.96043255887434,4781.747695843122,414.76964501182493,401.1387998245564,0,13.630845187268577,0
2016-17,88,accessible,4781.493031313747,1725.9689745222809,473.9528221691746,4793.923017526981,412.4978374806135,401.1387998245564,0,11.359037656057135,0
2016-17,89,accessible,4956.013388801875,1881.0139335755414,488.9722917536288,4806.12878530109,410.2260299494021,401.1387998245564,0,9.087230124845718,0
2016-17,90,accessible,5134.942078071857,2047.4336279846223,505.0742798336598,4818.365072471581,407.9542224181906,401.1387998245564,0,6.815422593634276,0
2016-17,91,accessible,5318.2056145330935,2225.083986886972,522.3157125752501,4830.631952506676,405.68241488697925,401.1387998245564,0,4.543615062422859,0
2016-17,92,accessible,5445.1672465962465,2413.7478897998076,540.7565242330195,4842.929499036874,285.0035465794783,282.7317390482669,0,2.2718075312114165,0
2016-17,93,accessible,5571.87757093135,2613.1839163076347,560.4579780782667,4855.257785855448,282.7317390482669,282.7317390482669,0,0,0
2016-17,94,accessible,5698.0617060967415,2823.19069847326,581.4823596075863,4867.616886918517,555.4937307107676,555.4937307107676,0,0,0
2016-17,95,accessible,5823.433312100998,3043.679816356357,603.8948868886811,4880.006876345415,560.4169923465179,560.4169923465179,0,0,0
2016-17,96,accessible,5947.695868603472,3274.7442014924686,627.7636875362788,4892.427828419008,565.5724299378884,565.5724299378884,0,0,0
2016-17,97,accessible,5909.523278288897,3516.7193653599925,653.1580384966405,4904.879817585945,570.9317749100769,570.9317749100769,0,0,0
2016-17,98,accessible,5858.82462116484,3770.21825847236,680.1495623108127,4917.362918456875,576.4667586882817,576.4667586882817,0,0,0
2016-17,99,accessible,5795.0444405528215,4036.1543049465517,708.8120933820055,4929.877205806915,582.1491126977004,582.1491126977004,0,0,0
2016-17,100,accessible,5717.646227459371,4315.760277837291,739.2199323388448,4942.422754575699,587.9505683635309,587.9505683635309,0,0,0
2016-17,101,accessible,5626.118566924594,4610.554871414655,771.4487184839254,4954.999639867875,593.8428571109714,593.8428571109714,0,0,0
2016-17,102,accessible,5530.222372075214,4922.312100814913,805.5751507691896,4967.607936953237,599.7977103652195,599.7977103652195,0,0,0
2016-17,103,accessible,5420.533525700697,5253.051422930229,841.6753515833894,4980.247721267058,605.7868595514732,605.7868595514732,0,0,0
2016-17,104,accessible,5296.651207099598,5604.954941943838,879.8252796411118,4992.91906841047,611.7820360949305,611.7820360949305,0,0,0
2016-17,105,accessible,5158.210597209561,5980.31070641848,920.1002808484411,5005.622054150573,617.7549714207893,617.7549714207893,0,0,0
2016-17,106,accessible,5004.885700194809,6381.526128609656,962.5735378140836,5018.356754420901,303.55484992472776,303.55484992472776,0,0,0
2016-17,107,accessible,4886.596392626011,6811.112817275263,1007.3153357366957,5031.1232453215025,306.399056636769,306.399056636769,0,0,0
2016-17,108,accessible,4755.1884367289085,7271.616651631423,1054.3928133668157,5043.92160311946,668.0952100236182,668.0952100236182,0,0,0
2016-17,109,accessible,4610.399188601994,7765.6334388218165,1103.869207227548,5056.751904248978,674.0141600863682,674.0141600863682,0,0,0
2016-17,110,accessible,4452.097486801432,8295.752235581585,1155.8031244637937,5069.614225311779,679.8093467012375,679.8093467012375,0,0,0
2016-17,111,accessible,4280.196747541444,8864.424178823358,1210.2473399026217,5082.508643077364,685.4751779970654,685.4751779970654,0,0,0
2016-17,112,accessible,4094.656015902499,9473.904277139613,1267.2479633475125,5095.435234483252,691.0060621026922,691.0060621026922,0,0,0
2016-17,113,accessible,3895.4819135659386,10126.26371612224,1326.8444491850303,5108.394076635337,696.3964071469572,696.3964071469572,0,0,0
2016-17,114,accessible,3682.726761106805,10823.217543741714,1389.067494566859,5121.385246808156,701.6406212587004,701.6406212587004,0,0,0
2016-17,115,accessible,3456.4884822591816,11566.079042467096,1453.9381494737481,5134.408822445114,706.7331125667615,706.7331125667615,0,0,0
2016-17,116,accessible,3216.9116630473345,12355.82982480132,1521.4689104941688,5147.464881158814,711.6682891999799,711.6682891999799,0,0,0
2016-17,117,accessible,3000.4235386481496,13192.909461191244,1591.6606720748857,5160.553500731429,716.4405592871957,716.4405592871957,0,0,0
2016-17,118,accessible,2773.12881371844,14077.212653558046,1664.5018890522636,5173.67475911477,721.0443309572485,721.0443309572485,0,0,0
2016-17,119,accessible,2535.208565010416,15000.758042205216,1739.9710642839175,5186.828734430766,725.4740123389779,725.4740123389779,0,0,0
2016-17,120,accessible,2286.81995588132,15931.779153842053,1818.032733290035,5200.015504971745,729.7240115612238,729.7240115612238,0,0,0
2016-17,121,accessible,2028.090435806448,16862.68061774609,1898.636803880406,5213.235149200569,733.7887367528258,733.7887367528258,0,0,0
2016-17,122,accessible,1992.9421131445642,17788.170662263805,1981.72445497363,5226.487745751041,494.6322033989043,494.6322033989043,0,0,0
2016-17,123,accessible,1954.8736815143384,18703.318127615647,2067.22901166194,5239.773373428184,497.09804784433527,497.09804784433527,0,0,0
2016-17,124,accessible,1913.9306810870053,19603.477171220387,2155.0713429816396,5253.092111208481,1750.8665260708904,499.4284099415957,0,0,1251.4381161292947
2016-17,125,accessible,1870.1668989221637,20484.53364610952,2245.166497171103,5266.444038240177,1750.8665260708904,499.4284099415957,0,0,1251.4381161292947
2016-17,126,accessible,1823.643585236759,21342.97680133944,2337.425270222272,5279.829233843559,1750.8665260708904,499.4284099415957,0,0,1251.4381161292947
2016-17,127,accessible,1848.3612167677334,22175.711009391143,2431.746306096588,5293.24777751133,1750.8665260708904,499.4284099415957,0,0,1251.4381161292947
2016-17,128,accessible,1872.3769594221367,22980.061985331973,2528.016283105745,5306.699748908747,1750.8665260708904,499.4284099415957,0,0,1251.4381161292947
2016-17,129,accessible,1895.6809551543492,23753.94412580944,2626.11826029653,5320.185227873956,1750.8665260708904,499.4284099415957,0,0,1251.4381161292947
2016-17,130,accessible,1918.2652181011522,24495.701444668208,2725.9248742830323,5333.704294418365,1750.8665260708904,499.4284099415957,0,0,1251.4381161292947
2016-17,131,accessible,1940.1235517097602,25204.08189014716,2827.298768180507,5347.257028726815,1750.8665260708904,499.4284099415957,0,0,1251.4381161292947
2016-17,132,accessible,1961.2529985174585,25878.35483194158,2930.102282031369,5360.843511157989,1750.8665260708904,499.4284099415957,0,0,1251.4381161292947
2016-17,133,accessible,1981.6521937230898,26518.15433032855,3034.189993796194,5374.463822244489,1750.8665260708904,499.4284099415957,0,0,1251.4381161292947
2016-17,134,accessible,2001.3212546586074,27123.438816832844,3139.409290264476,5388.118042693389,1750.8665260708904,499.4284099415957,0,0,1251.4381161292947
2016-17,135,accessible,2020.2631860965575,27694.566881351657,3245.6109016967985,5401.806253386286,1750.8665260708904,499.4284099415957,0,0,1251.4381161292947
2016-17,136,accessible,2038.48227097897,28232.16675196044,3352.6410259391846,5415.528535379768,1251.4381161292947,0,0,0,1251.4381161292947
2016-17,137,accessible,2055.9839452411734,28737.094604920992,3460.3419037756207,5429.284969905574,1251.4381161292947,0,0,0,1251.4381161292947
2016-17,138,accessible,2072.7765660635164,29210.49196522912,3568.5657093434943,5443.075638370892,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,139,accessible,2088.871265184535,29653.749453583107,3677.1767907822496,5456.900622358727,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,140,accessible,2104.2804432689722,30068.418443625058,3786.043772384638,5470.760003628133,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,141,accessible,2119.0188864982183,30456.203351927346,3895.049581484772,5484.653864114469,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,142,accessible,2133.103619520497,30818.93043029407,4004.0931533139947,5498.582285929741,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,143,accessible,2146.552221629031,31158.51041351323,4113.079142706972,5512.545351362815,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,144,accessible,2159.382700296872,31476.91184450665,4221.9178997213885,5526.543142879779,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,145,accessible,2171.6144166531,31776.123211141483,4330.5335146349635,5540.575743124226,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,146,accessible,2183.2670585653564,32058.16913068232,4438.85748326884,5554.643234917444,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,147,accessible,2194.360521998574,32325.09035780526,4546.8283209371975,5568.745701258825,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,148,accessible,2204.915605843458,32578.8749653068,4654.397271104141,5582.883225326058,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,149,accessible,2214.9532547452013,32821.51447570415,4761.523659058403,5597.055890475455,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,150,accessible,2224.494448308043,33054.98910502461,4868.174173450212,5611.2637802422005,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,151,accessible,2233.560637173545,33281.1709574612,4974.325694730009,5625.506978340701,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,152,accessible,2242.173276043141,33501.913726005965,5079.962903396306,5639.785568664837,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,153,accessible,2250.353720293591,33719.04202796944,5185.077299510607,5654.099635288177,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,154,accessible,2258.1234087656408,33934.18968166241,5289.666285479211,5668.449262464392,2502.8762322585894,0,0,0,2502.8762322585894
2016-17,155,accessible,2265.503763603792,34148.790716515054,5393.731961277213,5682.834534627441,2502.8762322585894,0,0,0,2502.8762322585894
